2590000000000,2600000000000,349836645,1111428,348725217,2590000006361,2599999990561,bbe66388efdaccff,158790197,2617,2591696951512,243726,2590000000051,9,2590000002841,303,2590000006361,2599999990561,13.58
2600000000000,2610000000000,349787196,1108873,348678323,2600000011331,2609999987083,6fbbd565754a72d2,158850409,2741,2606310721568,243094,2600000000029,9,2600000034497,553,2600000011331,2609999987083,13.53
2610000000000,2620000000000,349746978,1108009,348638969,2610000009347,2619999998543,a84cf434982a9894,158906177,2719,2616539453932,243159,2610000000031,9,2610000166307,343,2610000009347,2619999998543,13.42
2620000000000,2630000000000,349700979,1107288,348593691,2620000002883,2629999997501,9c7424cdc9d60d2b,159038240,2731,2620197018982,243866,2620000000019,9,2620000195849,437,2620000002883,2629999997501,13.43
2630000000000,2640000000000,349651282,1106312,348544970,2630000000101,2639999996833,3825ddfed65c6527,159125242,3511,2639041812958,243665,2630000000009,9,2630000073431,259,2630000000101,2639999996833,13.56
2640000000000,2650000000000,349595813,1105223,348490590,2640000012151,2649999997973,f81e8dad4fe96008,159198547,2593,2642116618066,242663,2640000000047,9,2640000009833,489,2640000012151,2649999997973,13.51
2650000000000,2660000000000,349568295,1105725,348462570,2650000000519,2659999979983,720847ee62ec94ea,159253691,3049,2651907390778,242907,2650000000001,9,2650000031227,335,2650000000519,2659999979983,13.56
2660000000000,2670000000000,349512617,1101955,348410662,2660000011247,2669999995363,880e419b5213e642,159298478,3169,2665046386762,241516,2660000000033,9,2660000146423,377,2660000011247,2669999995363,13.46
2670000000000,2680000000000,349463199,1102697,348360502,2670000003331,2679999991391,8ab9cc72b4e475ee,159386031,2671,2677864731232,242706,2670000000011,9,2670000020299,867,2670000003331,2679999991391,13.26
2680000000000,2690000000000,349433329,1102246,348331083,2680000005871,2689999985537,6a01fb37e047bac5,159452430,2971,2682750820762,242454,2680000000043,9,2680000095323,451,2680000005871,2689999985537,13.36
2690000000000,2700000000000,349373383,1099271,348274112,2690000063591,2699999989403,f8ca1f27cba12a98,159542753,2749,2693638610998,242458,2690000000021,9,2690000019283,699,2690000063591,2699999989403,13.34
2700000000000,2710000000000,349328472,1100851,348227621,2700000010651,2709999999677,5ce36d1aa8963372,159594734,2671,2707418298352,241821,2700000000023,9,2700000039707,265,2700000010651,2709999999677,13.41
2710000000000,2720000000000,349282582,1099276,348183306,2710000013761,2719999965979,37c349fb71424e2d,159699868,2777,2711136931826,242526,2710000000007,9,2710000052873,259,2710000013761,2719999965979,13.56
2720000000000,2730000000000,349243687,1098702,348144985,2720000012533,2729999995951,6b9a61f270cd248f,159736666,2861,2726117602652,241931,2720000000009,9,2720000032367,265,2720000012533,2729999995951,13.48
2730000000000,2740000000000,349200522,1095740,348104782,2730000040721,2739999989821,1d840b72bae6eecf,159778908,3499,2738120158582,241840,2730000000011,9,2730000072941,319,2730000040721,2739999989821,13.32
2740000000000,2750000000000,349160196,1096325,348063871,2740000003427,2749999992997,fb8475abc44eaec0,159880978,2971,2742766242148,241009,2740000000051,9,2740000039213,305,2740000003427,2749999992997,13.36
2750000000000,2760000000000,349113578,1093876,348019702,2750000003371,2759999988079,7094279b63d2ca65,159867338,2671,2752049180512,242070,2750000000017,9,2750000006867,417,2750000003371,2759999988079,13.25
2760000000000,2770000000000,349061115,1095973,347965142,2760000002651,2769999988117,da223b831df980e6,160021284,2857,2760160604374,240291,2760000000013,9,2760000006293,477,2760000002651,2769999988117,13.45
2770000000000,2780000000000,349025834,1094004,347931830,2770000003921,2779999988729,61537d7aa277a017,160103102,2857,2770775501056,241153,2770000000003,9,2770000001081,319,2770000003921,2779999988729,13.58
2780000000000,2790000000000,348973898,1092293,347881605,2780000006503,2789999993023,69044d742e0b58a4,160157492,2887,2781066852676,240979,2780000000023,9,2780000059943,259,2780000006503,2789999993023,13.54
2790000000000,2800000000000,348915211,1092299,347822912,2790000008149,2799999992837,1b2dfbe52cb7e73c,160294763,3163,2792622370894,241424,2790000000017,9,2790000019397,543,2790000008149,2799999992837,13.41
2800000000000,2810000000000,348897340,1090272,347807068,2800000010369,2809999992983,b29b781b52d64d37,160310602,3121,2806398199702,240656,2800000000009,9,2800000015937,265,2800000010369,2809999992983,13.42
2810000000000,2820000000000,348847037,1089115,347757922,2810000011541,2819999993101,4f299080b6f156a8,160342593,4093,2811324624088,240481,2810000000053,9,2810000056697,319,2810000011541,2819999993101,13.38
2820000000000,2830000000000,348790367,1088398,347701969,2820000003053,2829999997637,6be33b4b608bee91,160430673,2671,2826454354942,241227,2820000000001,9,2820000041293,395,2820000003053,2829999997637,13.31
2830000000000,2840000000000,348765421,1087855,347677566,2830000004569,2839999994851,9c961c82026d8168,160494227,2707,2835075792466,241381,2830000000007,9,2830000001911,605,2830000004569,2839999994851,13.38
2840000000000,2850000000000,348707367,1085580,347621787,2840000013751,2849999986243,34b26d7853e2c17b,160580220,3037,2840120793022,240783,2840000000011,9,2840000010319,405,2840000013751,2849999986243,13.27
2850000000000,2860000000000,348663936,1085790,347578146,2850000012341,2859999997879,3af2a432b5701b43,160647436,2713,2852612567824,241274,2850000000013,9,2850000107729,301,2850000012341,2859999997879,13.31
2860000000000,2870000000000,348648117,1088077,347560040,2860000011301,2869999992161,1e7284c6e640d2de,160705150,2789,2867181935432,241079,2860000000009,9,2860000116443,721,2860000011301,2869999992161,13.24
2880000000000,2890000000000,348549221,1085607,347463614,2880000000671,2889999982489,54d03433dbb72c54,160824603,2707,2887853021572,240533,2880000000067,9,2880000091961,355,2880000000671,2889999982489,13.14
2870000000000,2880000000000,348593066,1085166,347507900,2870000008069,2879999988583,e280b5e5a2c1de89,160807421,2707,2876125719706,240481,2870000000017,9,2870000219701,287,2870000008069,2879999988583,13.43
2890000000000,2900000000000,348498279,1082009,347416270,2890000003279,2899999998503,9bd37e4e9979ad26,160949355,2801,2896155454508,241455,2890000000009,9,2890000120433,805,2890000003279,2899999998503,15.64
2900000000000,2910000000000,348462370,1082386,347379984,2900000009581,2909999977903,4924201376f413c3,160956073,2699,2902538362628,239168,2900000000003,9,2900000001083,295,2900000009581,2909999977903,16.05
2910000000000,2920000000000,348424135,1082740,347341395,2910000009821,2919999992257,a7d4a77dd5f7b4fd,161029018,2647,2919627197356,239666,2910000000001,9,2910000052703,355,2910000009821,2919999992257,16.82
2920000000000,2930000000000,348376872,1081946,347294926,2920000026301,2929999981703,8f4fa01a0fb8f891,161135216,3187,2927390688802,239924,2920000000009,9,2920000036363,695,2920000026301,2929999981703,23.62
2930000000000,2940000000000,348340102,1079395,347260707,2930000027113,2939999992753,ab3b85217a01b886,161184545,3181,2938179441898,240135,2930000000003,9,2930000012243,259,2930000027113,2939999992753,23.49
2940000000000,2950000000000,348301691,1079093,347222598,2940000006707,2949999988193,a1e69960a035f758,161249127,2851,2943940241272,240709,2940000000017,9,2940000053261,289,2940000006707,2949999988193,23.61
2950000000000,2960000000000,348260743,1077909,347182834,2950000002769,2959999995713,ea5f8eac2d0cbc2c,161321105,3583,2957090212036,239941,2950000000007,9,2950000062491,319,2950000002769,2959999995713,23.60
2960000000000,2970000000000,348202199,1076319,347125880,2960000000267,2969999999359,2ccd228b42a91efc,161388611,2789,2964698229422,240158,2960000000011,9,2960000213021,265,2960000000267,2969999999359,23.61
2970000000000,2980000000000,348166768,1075222,347091546,2970000025481,2979999988457,aaee7db2af9d9391,161487004,3019,2974980804772,239788,2970000000043,9,2970000038657,423,2970000025481,2979999988457,23.69
2980000000000,2990000000000,348132627,1076067,347056560,2980000016113,2989999993531,fd362026f74a5a74,161512074,2837,2988795058904,239548,2980000000001,9,2980000037953,329,2980000016113,2989999993531,11.75
3000000000000,3010000000000,348054444,1074251,346980193,3000000008989,3009999995081,72d37ca4aae8223a,161629641,2909,3002457561284,239902,3000000000013,9,3000000018229,267,3000000008989,3009999995081,11.76
2990000000000,3000000000000,348085768,1076448,347009320,2990000027431,2999999984143,2b4f5b03a9fc613d,161596962,2693,2991623316548,239638,2990000000041,9,2990000041339,321,2990000027431,2999999984143,11.80
3010000000000,3020000000000,348011413,1072976,346938437,3010000006631,3019999985239,66d16421f3b87177,161679100,2729,3011242902314,239342,3010000000069,9,3010000029343,519,3010000006631,3019999985239,11.80
3020000000000,3030000000000,347979587,1071241,346908346,3020000000789,3029999983321,76c38fd069ea9574,161722846,3229,3025661090794,238991,3020000000029,9,3020000169101,259,3020000000789,3029999983321,11.79
3030000000000,3040000000000,347942274,1071818,346870456,3030000007759,3039999986399,68d95f780221ab43,161804062,3037,3030974291914,238923,3030000000019,9,3030000025309,363,3030000007759,3039999986399,11.77
3040000000000,3050000000000,347878843,1067805,346811038,3040000000907,3049999994779,252555124e08e81c,161951636,2917,3042004290652,240251,3040000000033,9,3040000045813,261,3040000000907,3049999994779,11.64
3060000000000,3070000000000,347819567,1068247,346751320,3060000000481,3069999993509,7bc556955d0bc7d0,162034199,2971,3069736384966,239710,3060000000007,9,3060000000271,329,3060000000481,3069999993509,11.65
3050000000000,3060000000000,347854859,1069462,346785397,3050000011781,3059999993383,e763102caf1c3b59,161956765,3079,3053301254572,239969,3050000000017,9,3050000039791,371,3050000011781,3059999993383,11.67
3070000000000,3080000000000,347768812,1069007,346699805,3070000026701,3079999997153,65695bf72455a508,162052011,2749,3071439940798,238102,3070000000013,9,3070000007449,377,3070000026701,3079999997153,11.59
3090000000000,3100000000000,347698281,1069572,346628709,3090000002447,3099999996409,05015b9b77ffa3b5,162198552,2851,3094070419996,238766,3090000000071,9,3090000063317,369,3090000002447,3099999996409,11.62
3080000000000,3090000000000,347741492,1067142,346674350,3080000004667,3089999996221,b6610169c5427ea9,162094849,3499,3087325239682,239539,3080000000027,9,3080000038541,819,3080000004667,3089999996221,11.62
3100000000000,3110000000000,347660854,1066376,346594478,3100000001183,3109999960819,bd633c0eceefdaf9,162254679,2777,3109406992922,238471,3100000000033,9,3100000001723,265,3100000001183,3109999960819,11.60
3110000000000,3120000000000,347605166,1065689,346539477,3110000038573,3119999997083,35c3d1bc6b04ff54,162375690,2693,3113776680188,240133,3110000000011,9,3110000011247,855,3110000038573,3119999997083,11.61
3120000000000,3130000000000,347571731,1064418,346507313,3120000011861,3129999991127,81d3dd158357f305,162406731,2713,3120717682378,239964,3120000000011,9,3120000001271,609,3120000011861,3129999991127,11.64
3130000000000,3140000000000,347537511,1062711,346474800,3130000000913,3139999998763,ddeee1a97bca453c,162461860,2917,3138845715604,237681,3130000000019,9,3130000123531,267,3130000000913,3139999998763,11.63
3150000000000,3160000000000,347468293,1059952,346408341,3150000006721,3159999970639,764907ef580ddbdf,162564544,2797,3151452933022,239304,3150000000079,9,3150000015793,291,3150000006721,3159999970639,11.61
3140000000000,3150000000000,347511582,1062738,346448844,3140000005619,3149999995981,54354e0621634285,162494041,2719,3146796103012,238475,3140000000009,9,3140000005613,301,3140000005619,3149999995981,11.64
3160000000000,3170000000000,347430665,1059639,346371026,3160000012333,3169999989721,836116386aae7936,162617809,2971,3167651356882,238354,3160000000007,9,3160000003319,295,3160000012333,3169999989721,11.59
3170000000000,3180000000000,347389084,1058552,346330532,3170000001281,3179999995639,a9d2859bbec31259,162679703,2693,3170204264258,237906,3170000000003,9,3170000015573,537,3170000001281,3179999995639,11.57
3180000000000,3190000000000,347364623,1058695,346305928,3180000010079,3189999991603,77894c22730fe922,162760288,2851,3181160360416,238991,3180000000013,9,3180000003841,267,3180000010079,3189999991603,11.59
3190000000000,3200000000000,347300302,1057670,346242632,3190000002617,3199999992697,b7580c3299e26d97,162848806,2677,3195149241502,238552,3190000000003,9,3190000077967,273,3190000002617,3199999992697,11.57
3200000000000,3210000000000,347265742,1057525,346208217,3200000013503,3209999990051,afb5441e52333e0c,162931117,2971,3203834629018,237633,3200000000051,9,3200000014831,297,3200000013503,3209999990051,11.58
3210000000000,3220000000000,347241952,1057505,346184447,3210000006973,3219999971611,18bd1a44ac03dd20,162930598,2791,3216311352496,238148,3210000000043,9,3210000002173,365,3210000006973,3219999971611,11.56
3220000000000,3230000000000,347199967,1054423,346145544,3220000015129,3229999986797,4452ac01d866b458,162978376,2729,3228275449592,237318,3220000000003,9,3220000008311,265,3220000015129,3229999986797,11.64
3240000000000,3250000000000,347121514,1055433,346066081,3240000020837,3249999979757,f98787a63f8b9fc8,163147280,2593,3240259121776,237953,3240000000019,9,3240000022339,545,3240000020837,3249999979757,11.65
3230000000000,3240000000000,347157930,1054550,346103380,3230000039137,3239999986481,f7b9ac31fa5e912d,163080187,2887,3237757996252,238132,3230000000009,9,3230000002013,655,3230000039137,3239999986481,11.65
3250000000000,3260000000000,347092413,1054049,346038364,3250000003511,3259999997651,1e5269dc19a4bc0a,163204677,2777,3255209533964,236767,3250000000031,9,3250000008947,361,3250000003511,3259999997651,11.62
3270000000000,3280000000000,347006146,1053255,345952891,3270000001661,3279999988129,4a24b8bb7fb5d02c,163354450,2909,3274171760372,237151,3270000000037,9,3270000031849,363,3270000001661,3279999988129,11.63
3260000000000,3270000000000,347053428,1054173,345999255,3260000005319,3269999997181,3ae91fb3fe89e906,163241746,3191,3266890126238,237529,3260000000003,25,3260000274787,369,3260000005319,3269999997181,11.63
3280000000000,3290000000000,346971689,1051854,345919835,3280000011443,3289999993811,dceda2ddefc49e2f,163363387,2887,3286563063106,238190,3280000000093,9,3280000168667,895,3280000011443,3289999993811,11.70
3300000000000,3310000000000,346900083,1050219,345849864,3300000014953,3309999996221,29f60380d41d4e4c,163488084,2677,3305502281062,237799,3300000000041,9,3300000071989,321,3300000014953,3309999996221,11.71
3290000000000,3300000000000,346943144,1049320,345893824,3290000010361,3299999990269,89befc023b271213,163387851,2861,3296956447658,238063,3290000000069,9,3290000012113,275,3290000010361,3299999990269,11.71
3310000000000,3320000000000,346868204,1050900,345817304,3310000015123,3319999997233,9ba9cd99cc6e44ad,163529378,2767,3315435410632,237626,3310000000003,9,3310000011413,301,3310000015123,3319999997233,11.65
3320000000000,3330000000000,346833941,1049908,345784033,3320000001589,3329999990413,5bbfb4371bbda333,163597247,2711,3320047058462,237725,3320000000003,55,3320000017993,639,3320000001589,3329999990413,11.68
3330000000000,3340000000000,346804083,1048214,345755869,3330000022091,3339999986131,19666edc05cc3efb,163614905,2953,3332507887048,237008,3330000000017,9,3330000046567,273,3330000022091,3339999986131,11.67
3340000000000,3350000000000,346740516,1047765,345692751,3340000006201,3349999956689,01b4e4fe3497a22e,163745561,2683,3349889785546,237395,3340000000003,9,3340000001893,539,3340000006201,3349999956689,11.65
3360000000000,3370000000000,346685780,1044673,345641107,3360000012289,3369999999917,5edd7da38a4e7b66,163812121,2677,3365921615062,237454,3360000000047,9,3360000003181,425,3360000012289,3369999999917,11.65
3350000000000,3360000000000,346732821,1048057,345684764,3350000002523,3359999986439,906f800c633ae8e6,163786921,2971,3352632591526,238063,3350000000023,9,3350000132957,295,3350000002523,3359999986439,11.68
3370000000000,3380000000000,346657991,1042986,345615005,3370000009801,3379999997453,9b5edad538498557,163890336,3461,3373969447868,236855,3370000000001,9,3370000001063,679,3370000009801,3379999997453,11.64
3380000000000,3390000000000,346610436,1043826,345566610,3380000002019,3389999993713,cb9bd73efaf7a8f5,163976058,2803,3382557207388,237281,3380000000051,9,3380000008039,405,3380000002019,3389999993713,11.66
3390000000000,3400000000000,346573777,1042212,345531565,3390000006979,3399999991249,50be1c4c3d09c37f,163942879,2677,3393450986932,236497,3390000000001,35,3390000026683,539,3390000006979,3399999991249,11.67
3400000000000,3410000000000,346539329,1042679,345496650,3400000008263,3409999999633,eda01da8fc8508fa,164048526,2689,3404807011828,236780,3400000000009,9,3400000008833,345,3400000008263,3409999999633,11.66
3410000000000,3420000000000,346511766,1041980,345469786,3410000021851,3419999982613,49cdc441c932fb95,164117167,2731,3416179702582,237194,3410000000021,9,3410000024737,539,3410000021851,3419999982613,11.69
3420000000000,3430000000000,346476429,1041545,345434884,3420000008701,3429999994457,c80cd4bbd25b8702,164188969,2731,3424082554132,237097,3420000000059,9,3420000028261,413,3420000008701,3429999994457,11.70
3430000000000,3440000000000,346453117,1039988,345413129,3430000014527,3439999996249,a886d12d1559338d,164195049,2749,3439195632358,236178,3430000000073,9,3430000210517,343,3430000014527,3439999996249,11.71
3440000000000,3450000000000,346409503,1039464,345370039,3440000014723,3449999982061,0a038dfd90985175,164271391,2677,3441355714042,236670,3440000000023,9,3440000038763,345,3440000014723,3449999982061,11.68
3450000000000,3460000000000,346357117,1038559,345318558,3450000002791,3459999993553,0dc2bac765d63648,164342525,2711,3454263719306,236659,3450000000017,9,3450000080173,341,3450000002791,3459999993553,11.70
3460000000000,3470000000000,346330491,1036723,345293768,3460000001743,3469999982381,fc91478b86c627d0,164386412,2719,3463840321948,236457,3460000000003,9,3460000235123,325,3460000001743,3469999982381,11.69
3470000000000,3480000000000,346307659,1040404,345267255,3470000023823,3479999980829,de41ba86d406e72b,164439240,2897,3478847583956,236040,3470000000021,9,3470000060777,295,3470000023823,3479999980829,11.67
3480000000000,3490000000000,346270298,1039927,345230371,3480000001741,3489999985271,3f743f673ef3b9aa,164486707,2741,3482091806678,237208,3480000000017,9,3480000015953,369,3480000001741,3489999985271,11.69
3490000000000,3500000000000,346239323,1036861,345202462,3490000012651,3499999998101,0aad5b54cf5150d6,164552926,2791,3492141874696,236993,3490000000027,9,3490000118027,375,3490000012651,3499999998101,11.83
3500000000000,3510000000000,346197947,1035955,345161992,3500000013091,3509999984551,ead25ef7ce0f5168,164619808,2897,3503473568996,235818,3500000000039,9,3500000169581,319,3500000013091,3509999984551,11.87
3510000000000,3520000000000,346158347,1035039,345123308,3510000008111,3519999972677,92593001e4edd77e,164672165,2791,3517289540176,236709,3510000000047,9,3510000021641,339,3510000008111,3519999972677,11.87
3520000000000,3530000000000,346128075,1035962,345092113,3520000056341,3529999998467,063ba3c03c191293,164725122,3181,3524356073212,235829,3520000000021,9,3520000035133,291,3520000056341,3529999998467,11.71
3530000000000,3540000000000,346091011,1034943,345056068,3530000007431,3539999993447,7b689d57c592f164,164832909,2857,3537503293252,235600,3530000000029,9,3530000018101,495,3530000007431,3539999993447,11.71
3540000000000,3550000000000,346063916,1035000,345028916,3540000014689,3549999996167,78475fa82ccd10cd,164832384,2797,3545832718906,236036,3540000000007,9,3540000023801,343,3540000014689,3549999996167,11.70
3550000000000,3560000000000,346026265,1034300,344991965,3550000012331,3559999975673,0bc07c7487f5ab3f,164878177,2677,3558252713602,235566,3550000000013,9,3550000026431,289,3550000012331,3559999975673,11.73
3560000000000,3570000000000,345999999,1031689,344968310,3560000003717,3569999996587,d84a5d0b50778f84,164945325,2887,3567214315762,236347,3560000000003,9,3560000132873,301,3560000003717,3569999996587,11.70
3570000000000,3580000000000,345961223,1033085,344928138,3570000033841,3579999985561,4675a274d0c12df0,164999973,3169,3579755917042,234802,3570000000059,9,3570000019351,425,3570000033841,3579999985561,11.71
3580000000000,3590000000000,345925121,1031704,344893417,3580000014251,3589999985851,3c07e2ac8d2aa341,165037137,2617,3585476048002,235017,3580000000021,9,3580000046089,267,3580000014251,3589999985851,11.80
3590000000000,3600000000000,345881517,1029161,344852356,3590000006903,3599999980777,ae7405ec99c15bfe,165098618,2753,3591357150314,235498,3590000000009,9,3590000024341,447,3590000006903,3599999980777,11.91
3600000000000,3610000000000,345860324,1027652,344832672,3600000009383,3609999980687,847562697dba0dcf,165149882,3271,3608564365198,235911,3600000000139,9,3600000071191,779,3600000009383,3609999980687,11.88
3610000000000,3620000000000,345826236,1029132,344797104,3610000017773,3619999963133,dc7d58bc4526d68b,165220129,2707,3617741657416,235398,3610000000001,9,3610000048411,545,3610000017773,3619999963133,11.86
3630000000000,3640000000000,345764216,1028351,344735865,3630000005713,3639999999011,5fcf89ba4718b45a,165308798,2819,3632793992468,234313,3630000000013,9,3630000043333,365,3630000005713,3639999999011,11.83
3620000000000,3630000000000,345793553,1027327,344766226,3620000058431,3629999997719,fdead5f4fe7bc708,165253442,2801,3627700562942,236304,3620000000017,9,3620000066407,371,3620000058431,3629999997719,11.90
3640000000000,3650000000000,345733044,1028259,344704785,3640000004449,3649999991867,f395ee3b9514ae42,165390600,2609,3643754825582,235414,3640000000001,9,3640000092401,403,3640000004449,3649999991867,11.81
3650000000000,3660000000000,345689946,1026564,344663382,3650000009743,3659999999483,d21a2a8671eb3017,165447181,2767,3650005196842,235266,3650000000089,9,3650000035603,297,3650000009743,3659999999483,11.76
3660000000000,3670000000000,345662515,1025260,344637255,3660000001843,3669999966211,dfd504594c1e6621,165477511,3257,3666913610726,235247,3660000000017,9,3660000001841,675,3660000001843,3669999966211,11.84
3670000000000,3680000000000,345632006,1024472,344607534,3670000000489,3679999999807,fb488cf39f47b93d,165551020,2939,3677413069118,235775,3670000000013,9,3670000041263,301,3670000000489,3679999999807,11.93
3680000000000,3690000000000,345588703,1024343,344564360,3680000004431,3689999993903,fc77de83a022a35a,165613089,2633,3684712735058,235148,3680000000003,9,3680000050061,427,3680000004431,3689999993903,11.92
3690000000000,3700000000000,345567010,1021915,344545095,3690000000391,3699999976573,60960e1ffc1aae84,165623988,2789,3697709793182,234892,3690000000059,9,3690000016237,525,3690000000391,3699999976573,11.90
3700000000000,3710000000000,345527944,1022980,344504964,3700000016851,3709999999847,696de6cb96e5a4e9,165705438,2861,3700786341662,235275,3700000000007,9,3700000032797,361,3700000016851,3709999999847,11.82
3710000000000,3720000000000,345500919,1022414,344478505,3710000002847,3719999992741,fb488331d75e010b,165735066,3511,3715106102038,235269,3710000000033,9,3710000005639,287,3710000002847,3719999992741,11.81
3720000000000,3730000000000,345476144,1021496,344454648,3720000021649,3729999995671,435512f755760a05,165768623,2833,3726892339798,234841,3720000000011,9,3720000064817,343,3720000021649,3729999995671,11.76
3730000000000,3740000000000,345441311,1020819,344420492,3730000050941,3739999992907,0048c8265f5cbb7c,165839894,2749,3734278948012,235264,3730000000031,9,3730000102013,375,3730000050941,3739999992907,11.75
3740000000000,3750000000000,345403440,1022694,344380746,3740000012561,3749999999701,a8108c405921dc01,165973543,2741,3747904108682,235032,3740000000057,9,3740000060981,265,3740000012561,3749999999701,11.75
3750000000000,3760000000000,345372873,1019119,344353754,3750000003901,3759999997643,af62ae4fcaaaa936,165902596,3167,3757171411496,236080,3750000000013,9,3750000219071,355,3750000003901,3759999997643,11.84
3760000000000,3770000000000,345335333,1017838,344317495,3760000011629,3769999965553,c376da537e65b1f3,166046220,2719,3761300833414,234198,3760000000027,9,3760000010329,267,3760000011629,3769999965553,11.86
3770000000000,3780000000000,345305129,1019542,344285587,3770000003771,3779999989861,fcfa96ff42e5ab07,166023358,3359,3779368201964,235244,3770000000003,9,3770000006041,267,3770000003771,3779999989861,11.92
3780000000000,3790000000000,345268714,1018320,344250394,3780000005693,3789999995657,c1df961dd281e005,166133791,2767,3782961608884,235038,3780000000017,9,3780000080743,261,3780000005693,3789999995657,11.88
3790000000000,3800000000000,345260627,1015694,344244933,3790000034621,3799999979627,52d5fb8c3e18e087,166116106,2731,3799199484658,235133,3790000000019,9,3790000015903,737,3790000034621,3799999979627,11.83
3800000000000,3810000000000,345231057,1018549,344212508,3800000002217,3809999994221,e4a768e6c22a78c8,166212680,3079,3801253093894,234861,3800000000023,9,3800000069687,295,3800000002217,3809999994221,11.83
3810000000000,3820000000000,345187970,1016634,344171336,3810000018661,3819999999443,9364aaf462704fe5,166263194,3109,3816106422712,234633,3810000000011,9,3810000062003,871,3810000018661,3819999999443,11.80
3820000000000,3830000000000,345152999,1013906,344139093,3820000024721,3829999993681,fae0c525c16c83c9,166300171,2767,3823540878364,234477,3820000000009,9,3820000013117,615,3820000024721,3829999993681,11.87
3830000000000,3840000000000,345118575,1015317,344103258,3830000000111,3839999966071,cad51eef8f9c349a,166366879,3229,3839463971368,235170,3830000000003,9,3830000099183,291,3830000000111,3839999966071,11.77
3840000000000,3850000000000,345094366,1015363,344079003,3840000022241,3849999993187,01aa641d65b7c8a4,166369156,2729,3844229839082,234755,3840000000007,9,3840000043889,481,3840000022241,3849999993187,11.83
3850000000000,3860000000000,345063701,1014085,344049616,3850000026703,3859999994737,25ddc1f5361660f0,166456437,3169,3854776398442,234738,3850000000001,9,3850000006763,259,3850000026703,3859999994737,11.81
3860000000000,3870000000000,345025019,1012016,344013003,3860000011957,3869999998853,ecfc481f727a7d33,166480985,2741,3861030124022,233942,3860000000009,9,3860000000161,267,3860000011957,3869999998853,11.87
3870000000000,3880000000000,344993435,1011247,343982188,3870000001211,3879999982993,7e7dc9b0cc80c04e,166534895,3037,3875774536192,234199,3870000000007,9,3870000079873,405,3870000001211,3879999982993,11.84
3880000000000,3890000000000,344962786,1013045,343949741,3880000030241,3889999989163,7d2510698eaa1db2,166630175,2857,3888143516812,233964,3880000000007,9,3880000041353,265,3880000030241,3889999989163,11.93
3890000000000,3900000000000,344943673,1010698,343932975,3890000012623,3899999987567,a7216e80ea86af1f,166681670,2791,3896772511846,235085,3890000000023,9,3890000001319,407,3890000012623,3899999987567,11.78
3900000000000,3910000000000,344906462,1010126,343896336,3900000051137,3909999986173,aafc9af8009ae8bb,166710439,2909,3907863673058,233883,3900000000007,9,3900000015533,295,3900000051137,3909999986173,11.83
3910000000000,3920000000000,344885645,1010022,343875623,3910000020463,3919999988563,3be0def2c5c814c9,166734327,2851,3918998445478,234085,3910000000013,9,3910000127251,395,3910000020463,3919999988563,12.05
3920000000000,3930000000000,344849090,1009022,343840068,3920000036873,3929999998759,89e1f25f72a6eecb,166798669,2713,3924521429698,234860,3920000000041,9,3920000038819,261,3920000036873,3929999998759,12.09
3930000000000,3940000000000,344818327,1009402,343808925,3930000015379,3939999980243,8dbd7fa4f99bf345,166881004,2833,3934546640314,234394,3930000000023,9,3930000009253,495,3930000015379,3939999980243,12.19
3940000000000,3950000000000,344795887,1007633,343788254,3940000000817,3949999986923,9f4239de36d9b8d8,166863430,2693,3941742311438,233678,3940000000033,9,3940000074671,327,3940000000817,3949999986923,11.99
3950000000000,3960000000000,344764604,1008513,343756091,3950000008321,3959999992213,91f9e31f777f86d2,166937014,2801,3950967895682,234882,3950000000003,25,3950000006969,301,3950000008321,3959999992213,11.96
3960000000000,3970000000000,344715626,1009062,343706564,3960000050161,3969999998221,07b1b64fdd5a08c3,167048235,2731,3968225490778,234029,3960000000017,9,3960000027101,333,3960000050161,3969999998221,12.00
3970000000000,3980000000000,344699524,1007153,343692371,3970000003261,3979999991791,ade776f393491a80,167044409,2707,3973257560824,234424,3970000000033,9,3970000079867,343,3970000003261,3979999991791,12.24
3980000000000,3990000000000,344672348,1005567,343666781,3980000011571,3989999993333,fb947dbd88aa20b8,167100982,3121,3985150206958,234298,3980000000017,9,3980000001407,303,3980000011571,3989999993333,12.28
3990000000000,4000000000000,344638949,1005837,343633112,3990000001187,3999999999139,66739e6dc1218220,167164081,2909,3992202803978,234672,3990000000017,9,3990000031397,445,3990000001187,3999999999139,12.19
4000000000000,4010000000000,344592191,1006522,343585669,4000000003891,4009999996993,99a3824ed2f47dff,167278696,3571,4007379950368,233853,4000000000039,9,4000000015489,327,4000000003891,4009999996993,11.83
4010000000000,4020000000000,344579562,999985,343579577,4010000009443,4019999999021,deadbe3822556012,167260288,3109,4013893671442,232834,4010000000063,9,4010000001053,429,4010000009443,4019999999021,11.83
4020000000000,4030000000000,344529503,1003144,343526359,4020000000857,4029999986107,0059112543af1f67,167319222,2857,4027863813934,232527,4020000000101,9,4020000006371,565,4020000000857,4029999986107,11.82
4030000000000,4040000000000,344525863,1004145,343521718,4030000002443,4039999998913,5fb30807d5d7defe,167370278,2767,4036154481922,232791,4030000000043,9,4030000053493,407,4030000002443,4039999998913,11.83
4040000000000,4050000000000,344476375,1004135,343472240,4040000031547,4049999993453,606dc4e25550f61e,167430496,2927,4045020968852,232911,4040000000011,9,4040000019301,767,4040000031547,4049999993453,11.87
